"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOLS"
"AMMECR1L",0.402456271267452,4.28045548193736,3.38045610159413,0.00286746727166586,0.294865229840375,-1.56937989522749,"AMMECR1L"
"ARMC10",0.772671279636255,5.02944272045141,3.37933917563081,0.00287494869834368,0.294865229840375,-1.57151855151337,"ARMC10"
"FAM120AOS",0.777984369026038,5.87918142060062,3.37472986151298,0.00290602552430606,0.294865229840375,-1.58034302230847,"FAM120AOS"
"ATP8B2",0.562261758390021,8.83004164620229,3.37387522259959,0.00291182366813873,0.294865229840375,-1.58197898512458,"ATP8B2"
"COPS2",0.606931476835714,4.53794132795281,3.36946298888996,0.00294193819810684,0.294865229840375,-1.59042378701102,"COPS2"
"R3HDM1",0.426547997667264,4.06643048556523,3.36707329870448,0.00295837537331342,0.294865229840375,-1.59499672047492,"R3HDM1"
"IL27",-0.150925628106026,3.18441217680014,-3.3656185885025,0.00296842536221047,0.294865229840375,-1.59778018442813,"IL27"
"HILPDA",0.477633663218778,3.91508667878529,3.36519257365201,0.00297137483860517,0.294865229840375,-1.59859528684687,"HILPDA"
"PARP15",0.70187306401171,4.78000240643115,3.3630477233265,0.00298626812185813,0.294865229840375,-1.60269878953027,"PARP15"
"THY1",-0.167289686787697,3.17972161174581,-3.36148143619209,0.00299719011326384,0.294865229840375,-1.60569509502638,"THY1"
"TRAPPC11",0.420289026190824,4.63784904688985,3.35918298288519,0.00301328838675573,0.294865229840375,-1.61009157805022,"TRAPPC11"
"HLA-B",-0.560476495262436,10.0436482354964,-3.35903425452899,0.00301433298194104,0.294865229840375,-1.61037604703253,"HLA-B"
"NMD3",0.40641950503017,4.1140818687342,3.3586465814911,0.00301705747243311,0.294865229840375,-1.61111752877644,"NMD3"
"NCALD",0.779646156030912,5.65320989713479,3.35457663475956,0.00304580599835452,0.296207537251581,-1.61890096309182,"NCALD"
"PIAS2",0.497000555893932,4.16271811144239,3.35229055390153,0.00306207128408298,0.296207537251581,-1.62327214776255,"PIAS2"
"ELOVL5",0.647863129238839,5.53774719028446,3.35043427728563,0.00307534099190973,0.296207537251581,-1.62682110784119,"ELOVL5"
"WSB2",0.817476560744526,5.02960452181388,3.34281991322809,0.00313036342301526,0.296207537251581,-1.64137498672632,"WSB2"
"ZBTB2",0.341618922162316,3.83977631903759,3.33878673275711,0.00315989633074897,0.296207537251581,-1.64908139641047,"ZBTB2"
"F11R",0.488087622668442,4.23297812472475,3.33658946958825,0.00317610015153596,0.296207537251581,-1.65327908802192,"F11R"
"AP5B1",-0.398928614234688,3.82532248988246,-3.33650228537837,0.00317674476749943,0.296207537251581,-1.6534456355942,"AP5B1"
"NCOA7",0.677616635272486,6.65199850321239,3.33481396814858,0.00318925295480919,0.296207537251581,-1.65667065783999,"NCOA7"
"PRRT3",0.554936307345133,4.11122331435811,3.33377005397197,0.0031970110331589,0.296207537251581,-1.65866458749119,"PRRT3"
"C2CD5",0.623745510145492,6.26539676891521,3.33179023596063,0.00321177516256608,0.296207537251581,-1.662445816426,"C2CD5"
"ADAT3",-0.245146328916371,3.6685304470003,-3.33143048112324,0.00321446511057482,0.296207537251581,-1.66313286175114,"ADAT3"
"RFPL4A",-0.152120300956812,3.21641266966099,-3.32940246196096,0.00322967017755124,0.296207537251581,-1.66700562689232,"RFPL4A"
"SFPQ",0.418985624263246,4.43211161078422,3.32579670614305,0.00325687800717601,0.296207537251581,-1.67389017115497,"SFPQ"
"PSMA3-AS1",0.764131806427704,7.04588629238592,3.32489447331577,0.00326372089604953,0.296207537251581,-1.67561259910588,"PSMA3-AS1"
"SUMO1",0.563302224836729,4.2056782896626,3.32311537763982,0.00327725542682924,0.296207537251581,-1.67900875820639,"SUMO1"
"SLCO2A1",-0.159149782301066,3.1415900253347,-3.31902497706392,0.00330858150956273,0.296207537251581,-1.68681569057882,"SLCO2A1"
"OFD1",0.40617153563879,4.40908939267981,3.31888090513694,0.0033096901897634,0.296207537251581,-1.68709063203497,"OFD1"
"TTC22",-0.163044830662899,3.31157711344082,-3.31872414638604,0.00331089691128002,0.296207537251581,-1.68738978191326,"TTC22"
"TM9SF3",0.598298122253833,5.23593563469564,3.31847469821518,0.00331281803741782,0.296207537251581,-1.68786580957509,"TM9SF3"
"ERLIN2",0.300214403914166,3.55868409056985,3.31684973143703,0.00332535939230077,0.296207537251581,-1.69096660035927,"ERLIN2"
"LIMS3",-0.517187136821143,4.38816590037147,-3.3143329184654,0.00334487549398226,0.296207537251581,-1.69576864264924,"LIMS3"
"LOC728743",0.572391101769134,4.85739739006884,3.31002456615455,0.0033785435677303,0.296207537251581,-1.70398725521876,"LOC728743"
"GXYLT2",-0.143128219722213,3.18701447001696,-3.30966790663618,0.00338134550112951,0.296207537251581,-1.70466752449316,"GXYLT2"
"ATMIN",0.381237955869805,3.84938957417256,3.30886673291244,0.0033876478312925,0.296207537251581,-1.70619557856741,"ATMIN"
"KIF19",-0.176989007318548,3.34718233166394,-3.3085625719963,0.00339004347560815,0.296207537251581,-1.70677567619478,"KIF19"
"PDK1",0.716972832568326,4.5745164990324,3.30635533353516,0.00340747782358811,0.296207537251581,-1.71098501878322,"PDK1"
"DSC3",-0.191117618786217,3.41461787405063,-3.30630264145797,0.00340789509097443,0.296207537251581,-1.71108549907652,"DSC3"
"UBE2Q1",0.477735236895741,4.46350234906552,3.30432749839813,0.00342357222652062,0.296355590938976,-1.71485173601134,"UBE2Q1"
"SLC27A1",-0.218062160195791,3.48814744467778,-3.29750210863464,0.00347829051232379,0.299868232460825,-1.72786304176898,"SLC27A1"
"GTF3C1",-0.363615497171602,3.96977647915012,-3.29030783936498,0.00353688965211415,0.303685650777477,-1.74157166722358,"GTF3C1"
"PRKN",-0.137178871254299,3.17425586574142,-3.28701554377565,0.003564026360885,0.304242231511311,-1.74784307691079,"PRKN"
"ANKRD37",-0.281353221219305,3.60769175162319,-3.2835493156023,0.00359281612983603,0.304242231511311,-1.75444441361421,"ANKRD37"
"SNX16",0.272504306646434,3.53541069536107,3.2829911021747,0.00359747368735324,0.304242231511311,-1.75550738164309,"SNX16"
"RNASEH2B",0.712197889638193,5.08653602869844,3.28061684139322,0.00361734963607185,0.304242231511311,-1.76002810818061,"RNASEH2B"
"UBASH3B",0.507623830663772,4.93049071424884,3.2778335924188,0.00364078575101921,0.304242231511311,-1.76532670750893,"UBASH3B"
"RPS7",0.844792683633561,8.43603374671081,3.27277299134262,0.00368377796252512,0.304242231511311,-1.77495840309125,"RPS7"
"CISD2",0.485343211362106,4.77679262702766,3.27147063345617,0.00369492193489417,0.304242231511311,-1.77743663847645,"CISD2"
"POLR3F",0.769498367916605,5.48240186130626,3.26431600516585,0.00375673095979876,0.304242231511311,-1.79104734711451,"POLR3F"
"CAMK4",0.41464090879608,4.61517931280591,3.26380750180379,0.00376116208264792,0.304242231511311,-1.79201446508229,"CAMK4"
"ABLIM3",0.188664270564888,3.29742583922817,3.26378324320123,0.00376137360050942,0.304242231511311,-1.79206060149837,"ABLIM3"
"ASNS",0.664208865017427,5.20303635360262,3.26314504179694,0.00376694243098224,0.304242231511311,-1.79327434366422,"ASNS"
"LUC7L3",0.90510916483405,6.55810195609566,3.2595308835089,0.00379863081320968,0.304242231511311,-1.8001468540782,"LUC7L3"
"PCDHA8",-0.142550095616283,3.16423258197263,-3.2590971521441,0.00380245111299956,0.304242231511311,-1.80097150728885,"PCDHA8"
"RPIA",0.735459261381144,7.25539575609231,3.25902177763875,0.00380311539224409,0.304242231511311,-1.80111481439402,"RPIA"
"JAKMIP2",0.244671137400966,3.4127047169086,3.25807368027787,0.00381148068224236,0.304242231511311,-1.80291734041641,"JAKMIP2"
"SAXO2",0.171325599218073,3.21941266948085,3.2558459494757,0.00383120708884522,0.304242231511311,-1.80715226603176,"SAXO2"
"ARFGEF2",-0.217702877107622,3.42013440697798,-3.25570217369938,0.00383248362450954,0.304242231511311,-1.80742556294646,"ARFGEF2"
"TMEM198B",0.528350766578996,4.44008023636387,3.2556991181749,0.00383251075795615,0.304242231511311,-1.80743137102744,"TMEM198B"
"GOLGA8CP",0.859736924421375,5.30488764290979,3.25548564708662,0.00383440687169945,0.304242231511311,-1.80783714374483,"GOLGA8CP"
"MPST",-0.267228001631303,3.70877950239293,-3.25496236008852,0.00383905872890028,0.304242231511311,-1.80883180022467,"MPST"
"UBE3A",0.693274392526834,6.59465292544689,3.25433643402051,0.00384463023599733,0.304242231511311,-1.81002150622463,"UBE3A"
"ZZZ3",0.304722915382008,4.06116543827874,3.25072524711159,0.00387692833665726,0.304424782102282,-1.81688436949104,"ZZZ3"
"DENND6A",0.645020828388554,5.52950331534007,3.25041901353002,0.00387967938295751,0.304424782102282,-1.81746627359051,"DENND6A"
"SACM1L",0.527839301196887,4.82496231561808,3.24927207380585,0.00388999980902105,0.304424782102282,-1.81964557887022,"SACM1L"
"TADA2A",0.298077765991585,3.67891484754869,3.24515737947249,0.00392724523704086,0.305116177347238,-1.82746254618165,"TADA2A"
"CYP4V2",0.78077152284314,5.55746710391912,3.23873179509737,0.00398610390360422,0.305116177347238,-1.83966531740443,"CYP4V2"
"NEDD9",0.519139940852601,4.41589560255722,3.2384308889124,0.00398888116641116,0.305116177347238,-1.84023663480208,"NEDD9"
"SNORA77",-0.301213736944319,3.58503328909738,-3.23715473448677,0.00400068059081924,0.305116177347238,-1.84265948254559,"SNORA77"
"KIAA2026",-0.471545054190604,4.29908071348953,-3.23664864964441,0.00400536929362294,0.305116177347238,-1.84362025312494,"KIAA2026"
"L3HYPDH",-0.179984401536061,3.33650693953688,-3.23487605907764,0.00402183395177405,0.305116177347238,-1.84698514265477,"L3HYPDH"
"RPL23",0.934023336545312,8.57557605274838,3.23460335793686,0.00402437276850765,0.305116177347238,-1.84750277186548,"RPL23"
"PP7080",0.353736022806097,4.2095778600034,3.23420961353311,0.00402804123658796,0.305116177347238,-1.84825014287042,"PP7080"
"HIPK2",1.44752679107814,6.44821541495097,3.23385273426484,0.00403136904848662,0.305116177347238,-1.84892752218932,"HIPK2"
"CHST2",0.892849457008098,4.69276262132536,3.23134745377938,0.00405480561534889,0.305116177347238,-1.85368223221465,"CHST2"
"MRPL20",-0.337822846864407,3.89319970776722,-3.22807810669006,0.00408558942271545,0.305116177347238,-1.85988580334391,"MRPL20"
"C10orf88",0.19284836124628,3.46583167433412,3.22688806801549,0.00409685105233763,0.305116177347238,-1.86214354572839,"C10orf88"
"MCRIP1",-0.334023048716212,3.99891791413202,-3.22489307593695,0.0041157979473877,0.305116177347238,-1.86592802509146,"MCRIP1"
"MAPKBP1",-0.154161458253604,3.27261271928056,-3.2246841833263,0.00411778677192633,0.305116177347238,-1.86632426163107,"MAPKBP1"
"MRPL52",0.648266257306623,5.13312753696382,3.22368863982431,0.0041272779949252,0.305116177347238,-1.86821257180138,"MRPL52"
"SMG1P2",0.500110625051873,4.58717914537569,3.22255889739075,0.00413807441265038,0.305116177347238,-1.8703552655305,"SMG1P2"
"RFLNB",-0.361370374964342,3.86802588654449,-3.22200153979691,0.00414341093342156,0.305116177347238,-1.87141229913015,"RFLNB"
"SEMA4C",0.672858643194416,4.69253130783998,3.217509328469,0.00418666753730235,0.306802036996962,-1.87993029804948,"SEMA4C"
"BLMH",0.655603272291513,6.35643130078159,3.2137272747977,0.00422342615732186,0.306802036996962,-1.88709960995897,"BLMH"
"CPT1A",-0.441264415963026,4.06291247075856,-3.21372289207706,0.00422346893548624,0.306802036996962,-1.88710791678066,"CPT1A"
"OSTCP1",0.230013897520185,3.58415912588734,3.21365108491671,0.00422416987943761,0.306802036996962,-1.88724401663763,"OSTCP1"
"PCDHA12",-0.154736678772098,3.21152907363795,-3.20840800848194,0.00427565688083173,0.309481676207097,-1.89717959793662,"PCDHA12"
"LEPR",0.249307346585471,3.3726273459003,3.20262572886005,0.00433314640377012,0.312576084799853,-1.9081326016216,"LEPR"
"ANP32A",0.365255349077649,3.77978017841727,3.20048353623948,0.00435463504319333,0.313061355918794,-1.91218925019358,"ANP32A"
"RPL5",0.578990665632546,9.59618919037973,3.19337766772388,0.00442665918154904,0.317164148386122,-1.92564099280108,"RPL5"
"ADGRF1",-0.148117436174619,3.16401877520532,-3.19079611011585,0.00445311109992908,0.317884295855812,-1.93052625223271,"ADGRF1"
"LYRM7",0.411501857219147,4.4393705010298,3.18947685709936,0.00446668805002979,0.317884295855812,-1.93302240329044,"LYRM7"
"SH3BGRL3",-0.710439665165623,5.77238720832684,-3.18032421115339,0.00456199496468344,0.320600531977499,-1.95033327414385,"SH3BGRL3"
"GCN1",0.79263505297301,7.51429649643737,3.17888492672266,0.00457716090481873,0.320600531977499,-1.95305437857615,"GCN1"
"BRD7",0.896502915643628,6.12566866015271,3.17487546476726,0.00461966778165169,0.320600531977499,-1.96063307645487,"BRD7"
"SNORD13",0.393862682561799,3.67843847032943,3.17344453898937,0.00463493055072182,0.320600531977499,-1.96333725462092,"SNORD13"
"UNC5CL",0.3914831549557,3.73932948146217,3.17190822013798,0.00465137197860622,0.320600531977499,-1.96624027514802,"UNC5CL"
"CTSA",-0.538215301043857,5.07663028471958,-3.17070302926746,0.00466430934699762,0.320600531977499,-1.96851735775601,"CTSA"
"RPS6KB1",0.578516148027454,5.90367267448283,3.17053442730142,0.00466612202236673,0.320600531977499,-1.96883589674831,"RPS6KB1"
"MIIP",-0.320259835636228,3.8896550353082,-3.17000311218568,0.00467183877767725,0.320600531977499,-1.96983968108741,"MIIP"
"YIPF5",0.349454011492268,3.60685584384117,3.1670031619727,0.00470424493070424,0.320600531977499,-1.97550654809944,"YIPF5"
"PGRMC2",1.27744145011404,6.91651650982913,3.16640549518168,0.00471072707880158,0.320600531977499,-1.97663537557565,"PGRMC2"
"GFOD2",0.692242027072027,4.5944847336992,3.16612046531359,0.00471382149545546,0.320600531977499,-1.97717369981497,"GFOD2"
"THPO",-0.161545073079531,3.20324528955086,-3.16560447615068,0.00471942833274707,0.320600531977499,-1.97814819708648,"THPO"
"SMARCD2",-0.583173247356674,4.31766452393407,-3.16555978557432,0.0047199142535996,0.320600531977499,-1.97823259788144,"SMARCD2"
"BNIP1",-0.425249505280906,4.60976767590223,-3.16527990430675,0.00472295850845506,0.320600531977499,-1.97876116352589,"BNIP1"
"FBXW7",0.569776585071057,5.78701057472083,3.16295237430872,0.00474834886406338,0.320600531977499,-1.98315633963569,"FBXW7"
"SLC25A25-AS1",0.670114801675908,4.98815191874067,3.16293587649301,0.00474852930593243,0.320600531977499,-1.98318749033015,"SLC25A25-AS1"
"FAM83D",-0.242472428414207,3.63056587383013,-3.16172027439666,0.0047618430579457,0.320600531977499,-1.98548264422527,"FAM83D"
"PIP4K2A",0.524376855952804,9.51212230279782,3.15822627844419,0.00480031267615935,0.322167820367049,-1.99207837035703,"PIP4K2A"
"KLHL5",0.739809219731248,5.60701939126279,3.15672511886559,0.00481693320922752,0.322263468458351,-1.99491159992859,"KLHL5"
"MND1",0.515708460030495,4.41551573378558,3.15475374409434,0.00483884469215149,0.322682363843912,-1.99863178512678,"MND1"
"CYP51A1",0.24070331116107,3.61756776632449,3.15342886664846,0.00485362476736174,0.322682363843912,-2.00113163774651,"CYP51A1"
"RPS14",0.712197584425819,9.95017174438673,3.15105136688729,0.00488025757184288,0.323439070573887,-2.00561697734148,"RPS14"
"RPL4",0.669765784239186,9.39714194281021,3.14726449957416,0.0049229710862264,0.323714500169729,-2.01275944337484,"RPL4"
"MED1",0.67153354132757,6.4998031160878,3.14594914700767,0.00493789211390174,0.323714500169729,-2.0152398423536,"MED1"
"RPS27",0.74442643340746,9.6807173382593,3.14553688130281,0.00494257777247071,0.323714500169729,-2.01601720996331,"RPS27"
"EXOSC10",0.856123119695729,7.71612036723707,3.14528272211675,0.00494546859934894,0.323714500169729,-2.01649643931117,"EXOSC10"
"LRRC19",-0.163238245428981,3.21285883378945,-3.14387147946444,0.00496155003757028,0.323767855990125,-2.01915722670654,"LRRC19"
"CD99L2",0.99010043505757,6.97939057264059,3.14097625252413,0.00499470069480406,0.324156496204835,-2.02461500157315,"CD99L2"
"TOMM7",0.712787066393337,9.72423412994502,3.14068260300376,0.00499807498392026,0.324156496204835,-2.02516848710158,"TOMM7"
"UTP3",0.729527973423718,4.88176058959683,3.13676169450827,0.00504334195405024,0.324277379179063,-2.0325575496178,"UTP3"
"IL11RA",0.729823027645144,8.6750313593773,3.13626796472602,0.00504907017177885,0.324277379179063,-2.03348783004632,"IL11RA"
"GDAP2",0.262438621643874,3.64845815592504,3.13535046634998,0.00505973167627032,0.324277379179063,-2.03521647113992,"GDAP2"
"FRYL",0.849026122417625,6.62419864550563,3.13353018364782,0.00508094833560172,0.324277379179063,-2.03864564674778,"FRYL"
"TLR1",0.372970869471309,3.86054185044638,3.13345075483387,0.00508187609437517,0.324277379179063,-2.03879526864409,"TLR1"
"TMEM14B",0.68359913866365,7.58351385888351,3.1326121927925,0.00509168084056149,0.324277379179063,-2.04037482787641,"TMEM14B"
"PLD6",0.590451062910282,4.96968331805373,3.13054563426982,0.00511592205930627,0.324845733634034,-2.04426704058142,"PLD6"
"ETF1",0.869517148113327,7.44694553483682,3.12802871336925,0.00514559722544087,0.325576657367827,-2.04900658243224,"ETF1"
"SENP7",0.549472505036506,5.59706588253799,3.12696941858235,0.0051581364049222,0.325576657367827,-2.05100101521739,"SENP7"
"RPL36",0.97343454419887,7.22852703457656,3.12383339516843,0.00519543224102637,0.326957646788389,-2.05690447010479,"RPL36"
"GPX5",-0.181097383743823,3.23019536725894,-3.12082262346792,0.00523148423612892,0.328185131981427,-2.06257069165631,"GPX5"
"PSMA2",0.52511634710591,5.19312365017757,3.1160787654756,0.00528878102603206,0.328185131981427,-2.07149565129892,"PSMA2"
"GPR65",0.791540461649049,5.54263872981511,3.11558004162585,0.00529483985117051,0.328185131981427,-2.0724337291181,"GPR65"
"BIRC2",0.48842253675831,4.75994205114333,3.11531882613344,0.0052980159506427,0.328185131981427,-2.07292504830663,"BIRC2"
"UFM1",0.458560811912407,4.28733777194685,3.11431770343828,0.00531020562129767,0.328185131981427,-2.07480795557913,"UFM1"
"SEPTIN1",-0.487935034014267,3.94685053038178,-3.11230254891106,0.00533482455682786,0.328185131981427,-2.07859756562171,"SEPTIN1"
"KRTAP1-3",-0.150467333124405,3.21656818895453,-3.11152190409228,0.00534439128518728,0.328185131981427,-2.08006543746522,"KRTAP1-3"
"IFT57",0.338995264196719,3.70350566327997,3.11002187363252,0.00536282066573378,0.328185131981427,-2.08288572002164,"IFT57"
"WDR34",-0.427996624554778,3.91973507267648,-3.10945146454178,0.0053698448503461,0.328185131981427,-2.0839580802292,"WDR34"
"CTSD",-0.486016155058636,4.48818030498827,-3.10749944105491,0.00539395010462657,0.328185131981427,-2.08762745896765,"CTSD"
"TAPT1",0.43965464029765,4.71960755818284,3.10714670178249,0.00539831719236872,0.328185131981427,-2.08829046660873,"TAPT1"
"KIAA0040",-0.180696726893081,3.4087661504064,-3.10671875882987,0.00540361993472177,0.328185131981427,-2.08909479997536,"KIAA0040"
"OTULIN",0.465822747566853,5.17216368465349,3.10547839561822,0.00541901807390475,0.328185131981427,-2.09142593826104,"OTULIN"
"DBT",0.596603430750104,5.48789298614424,3.10329224000502,0.00544626095455297,0.328185131981427,-2.09553399408407,"DBT"
"EEF1B2",0.481835900394606,10.1120790403927,3.10185866437129,0.00546419744465821,0.328185131981427,-2.09822743963547,"EEF1B2"
"KRTAP3-1",-0.163896008334031,3.17941207314695,-3.1015190214613,0.00546845533037279,0.328185131981427,-2.09886552226398,"KRTAP3-1"
"PTRH1",-0.444476037889618,5.00684603347049,-3.09961519844499,0.00549238185522933,0.328185131981427,-2.10244186249361,"PTRH1"
"RNF121",0.863388426226242,5.35070923592144,3.09952801976323,0.00549347990632811,0.328185131981427,-2.10260561393516,"RNF121"
"TRAPPC2L",0.800396468435184,8.61802771154259,3.09719162667998,0.00552298700054147,0.329021090751358,-2.10699369954508,"TRAPPC2L"
"FAM107B",0.593034576097875,8.89637042377757,3.09332803001285,0.00557211848288889,0.331018175868649,-2.11424813768178,"FAM107B"
"YWHAG",0.667059902732562,5.66572975946836,3.0911198568253,0.00560038838423918,0.331768259365767,-2.11839318851882,"YWHAG"
"ARF3",-0.46630724290708,4.51610101240265,-3.08418197586318,0.0056901155651419,0.331927893814629,-2.13141132313791,"ARF3"
